date,forecast_var,actual_var,target,log_forecast
2024-10-10,6.560248047267455e-05,3.0677052658645854e-06,-12.69458074626287,-9.631897050645636
2024-10-11,5.578445657195065e-05,3.5645783400662004e-05,-10.241879695780616,-9.794015283439187
2024-10-14,5.3948091138803e-05,6.634061190068902e-05,-9.62070830078141,-9.827488248928667
2024-10-15,5.834925379803102e-05,6.083951073562588e-05,-9.707271132426262,-9.749063987693413
2024-10-16,6.692487280656796e-05,1.8809325054794532e-05,-10.881157797549529,-9.611939869096565
2024-10-17,5.8120779552127134e-05,7.394813305008426e-09,-18.722486987213436,-9.752987306548855
2024-10-18,4.622074735815009e-05,1.4737873150434999e-05,-11.125089972629299,-9.982081783665251
2024-10-21,4.160007704587046e-05,2.700922386396203e-06,-12.821917218703199,-10.087408538634579
2024-10-22,3.7756450242069175e-05,2.8220874476771856e-07,-15.080618810170396,-10.184354229525821
2024-10-23,3.263574014294397e-05,8.426383336287907e-05,-9.38155780799205,-10.330102546712054
2024-10-24,4.927600149786117e-05,4.666828433863209e-06,-12.275030853218663,-9.91807338046717
2024-10-25,4.0358533093883804e-05,1.19325368141278e-07,-15.941411888860987,-10.1177077086824
2024-10-28,3.4243819712055534e-05,9.528778062024134e-06,-11.561194068663442,-10.282004455901786
2024-10-29,3.097879230335574e-05,2.614270850976047e-06,-12.854525332607373,-10.38220770684207
2024-10-30,2.590229637584688e-05,9.179141498042073e-06,-11.598576876436825,-10.561178930029017
2024-10-31,2.8060611051719653e-05,0.0003919551146770846,-7.844363228104608,-10.481143706915532
2024-11-01,9.068892127361803e-05,1.7738234745870703e-05,-10.939788093031133,-9.308075355231862
2024-11-04,7.480969763905419e-05,4.649796622330833e-06,-12.27868707645466,-9.500563033806426
2024-11-05,6.352005198885791e-05,0.0001444608960715476,-8.842501702456564,-9.664154922561341
2024-11-06,7.817468920563587e-05,0.0006032761694915558,-7.413135473560343,-9.456564630251734
2024-11-07,0.00014941021601722483,5.932414052676153e-05,-9.732494243286178,-8.808814907300674
2024-11-08,0.0001270196273665095,1.868393266819375e-05,-10.887846619045648,-8.971168937253728
2024-11-11,0.00010028472487668035,9.07013043373268e-07,-13.913109006148273,-9.207497168944492
2024-11-12,7.311413605339593e-05,9.679431611460978e-06,-11.545507376224027,-9.52348883024056
2024-11-13,6.481321424230574e-05,2.3575635525784345e-07,-15.26046695818074,-9.644001051903242
2024-11-14,5.015281023711968e-05,4.161255525427088e-05,-10.087108627235335,-9.900436008493827
2024-11-15,5.621004028855797e-05,0.00016618672438922308,-8.702398556054451,-9.786415164199827
