date,forecast_var,fold,actual_var,target,log_forecast
2022-08-19,7.356139042135248e-05,Fold6_2022_2023,0.00018303703564072842,-8.605822045048606,-9.517390256539574
2022-08-22,0.00010550476632025206,Fold6_2022_2023,0.00044279139984378866,-7.722411779532072,-9.156754427677651
2022-08-23,0.0001898772916675001,Fold6_2022_2023,5.8657010880672385e-06,-12.046388545395514,-8.569132527772915
2022-08-24,0.00015242159070402703,Fold6_2022_2023,1.0214890074110403e-05,-11.491664090975263,-8.788860253459891
2022-08-25,0.00012209372636516237,Fold6_2022_2023,0.0001965269393696724,-8.534711040022893,-9.010721559288372
2022-08-26,0.00013411910100866086,Fold6_2022_2023,0.0011857827793139329,-6.737352149216822,-8.916782339276715
2022-08-29,0.0003800006277272529,Fold6_2022_2023,4.401439582854271e-05,-10.030993799635613,-7.875337653331384
2022-08-30,0.0003097626330534018,Fold6_2022_2023,0.00012184512788298885,-9.012759763239128,-8.07970425361066
2022-08-31,0.0002745714779034245,Fold6_2022_2023,5.8340579630111846e-05,-9.749212658193324,-8.200298937820286
2022-09-01,0.00023205026467376796,Fold6_2022_2023,9.813836099000007e-06,-11.531717321169666,-8.36855655168835
2022-09-02,0.00018397509829964396,Fold6_2022_2023,0.00011236548389450969,-9.093753750453317,-8.600710144841962
2022-09-06,0.00017467464382202026,Fold6_2022_2023,1.4289494774952601e-05,-11.15598592179428,-8.65258549261746
2022-09-07,0.00014329887222995011,Fold6_2022_2023,0.00031703118463310655,-8.056510414688493,-8.850578093154486
2022-09-08,0.00017520252607720844,Fold6_2022_2023,4.24455835577834e-05,-10.067287689305221,-8.649567961317018
2022-09-09,0.00014548833616207665,Fold6_2022_2023,0.0002376475901503224,-8.344721695286735,-8.835414638400543
2022-09-12,0.00016064956350488684,Fold6_2022_2023,0.00011428104511567674,-9.076849835424087,-8.736285189462514
2022-09-13,0.00014785354783681024,Fold6_2022_2023,0.0019763630652839853,-6.226496959042231,-8.819288315762888
2022-09-14,0.000564716749853621,Fold6_2022_2023,1.4505041453657236e-05,-11.141014282507555,-7.479186280217283
2022-09-15,0.00044305996971398846,Fold6_2022_2023,0.00013037618960191292,-8.945086520221587,-7.721805425266203
2022-09-16,0.00038097118652214877,Fold6_2022_2023,5.864505924642889e-05,-9.7440072277359,-7.8727868116234765
2022-09-19,0.00031567647122875906,Fold6_2022_2023,5.967826009632836e-05,-9.726542756375649,-8.06079269406986
2022-09-20,0.00025853053075472737,Fold6_2022_2023,0.00013329116988782037,-8.922974575375683,-8.260496763621532
2022-09-21,0.0002379491313945108,Fold6_2022_2023,0.00030967320453605525,-8.079992995438436,-8.343453640773598
2022-09-22,0.0002623476559210556,Fold6_2022_2023,7.115690674548253e-05,-9.550623165118154,-8.245840002801694
2022-09-23,0.00022630025104151242,Fold6_2022_2023,0.0002854992035287641,-8.161271318613732,-8.393647895994809
2022-09-26,0.0002477232611874291,Fold6_2022_2023,9.884063616168333e-05,-9.222001740586924,-8.30319831716826
2022-09-27,0.00022147531446728362,Fold6_2022_2023,6.533984128676818e-06,-11.938493673824645,-8.415199421790073
2022-09-28,0.00017808860049492556,Fold6_2022_2023,0.00037968025497296746,-7.87618109373004,-8.63322937592194
2022-09-29,0.00021493710774336567,Fold6_2022_2023,0.00044564343351351655,-7.715991402123016,-8.445165094753435
2022-09-30,0.000274848797362218,Fold6_2022_2023,0.00024287274985761124,-8.322972914920554,-8.199289439282175
2022-10-03,0.0002759611661469334,Fold6_2022_2023,0.0006790720062929619,-7.294783388468632,-8.195250404512814
2022-10-04,0.00035302294765290627,Fold6_2022_2023,0.0009312236005612196,-6.979011137062964,-7.948977495628559
2022-10-05,0.0004663699332173346,Fold6_2022_2023,5.433273471943748e-06,-12.122968756314025,-7.670531390663507
2022-10-06,0.00036841444342967483,Fold6_2022_2023,0.00010752689932845998,-9.137769515386683,-7.906302048516486
2022-10-07,0.00031777061322955653,Fold6_2022_2023,0.0008003317533582224,-7.130484224559407,-8.054180777521871
2022-10-10,0.00043511968093539865,Fold6_2022_2023,5.8746786865535785e-05,-9.742274098086103,-7.7398894361293955
2022-10-11,0.0003581729872941549,Fold6_2022_2023,4.036082935040364e-05,-10.117650813869286,-7.934494483537111
2022-10-12,0.0002937333352344905,Fold6_2022_2023,1.0916086988142721e-05,-11.4252729862838,-8.132838225231804
2022-10-13,0.00023576942353812296,Fold6_2022_2023,0.0006785384377844373,-7.295569429174676,-8.352656249438999
2022-10-14,0.000321617645270187,Fold6_2022_2023,0.0005314083954849502,-7.539979725958411,-8.042147155030943
2022-10-17,0.00037778349056127945,Fold6_2022_2023,0.00064375307003559,-7.348195337010376,-7.881189302736603
2022-10-18,0.0004255459360100293,Fold6_2022_2023,0.00013644710404372222,-8.899573534606258,-7.762137658057463
2022-10-19,0.00035946790010423494,Fold6_2022_2023,5.057442902487702e-05,-9.892064464645435,-7.930885675181355
2022-10-20,0.00029744767597927315,Fold6_2022_2023,7.090769151816504e-05,-9.554131646273982,-8.120272227508393
2022-10-21,0.00025387665984267745,Fold6_2022_2023,0.0005765186260333104,-7.458502909959542,-8.278662000053872
2022-10-24,0.000314658288968198,Fold6_2022_2023,0.00014791865975877246,-8.818848031508033,-8.064023304883053
2022-10-25,0.0002752366852626976,Fold6_2022_2023,0.0002509846180247048,-8.290118903480456,-8.19787915678238
2022-10-26,0.0002649149762101982,Fold6_2022_2023,5.719459378868347e-05,-9.769051178229125,-8.236101627949475
2022-10-27,0.00022526653049281285,Fold6_2022_2023,2.86676422162702e-05,-10.459741520157788,-8.398226276853059
2022-10-28,0.00018715600274726662,Fold6_2022_2023,0.0005528163998083309,-7.50048461914853,-8.583568049603679
2022-10-31,0.0002575093916498466,Fold6_2022_2023,5.255645675210897e-05,-9.853622599452446,-8.264454366098997
2022-11-01,0.0002185129277297218,Fold6_2022_2023,1.9232096661481643e-05,-10.858929973548731,-8.428665379367773
2022-11-02,0.00017966066275658325,Fold6_2022_2023,0.0006459928584114578,-7.344722109333403,-8.624440693220984
2022-11-03,0.0002917057933343762,Fold6_2022_2023,0.00010712879903386495,-9.141478718115147,-8.13976482069688
2022-11-04,0.00025834876894855564,Fold6_2022_2023,0.00020421868829989846,-8.496319136833229,-8.261200068295441
2022-11-07,0.00024256338416345807,Fold6_2022_2023,9.063283950825928e-05,-9.308693943612047,-8.32424750374637
2022-11-08,0.00020804684743803455,Fold6_2022_2023,2.8954375362283534e-05,-10.449789230225706,-8.477747275555515
2022-11-09,0.00016960637792435754,Fold6_2022_2023,0.00043335232419385294,-7.743959479080308,-8.682030229627477
2022-11-10,0.00023636484684480473,Fold6_2022_2023,0.0028619608710530784,-5.85624826983055,-8.350133985499703
2022-11-11,0.0007774305201943431,Fold6_2022_2023,9.277439143899743e-05,-9.285339910575667,-7.159516280998097
2022-11-14,0.000626699842012194,Fold6_2022_2023,7.29866900411456e-05,-9.525233461643175,-7.375042852828468
2022-11-15,0.0005132038295786821,Fold6_2022_2023,7.213083551658017e-05,-9.537028928033456,-7.5748374630942
2022-11-16,0.0004172555993207098,Fold6_2022_2023,5.864707465105163e-05,-9.743972862181177,-7.781811575930083
2022-11-17,0.0003459432836279389,Fold6_2022_2023,9.390176352309766e-06,-11.5758464840568,-7.969235716493392
2022-11-18,0.00027747679659153424,Fold6_2022_2023,2.0520263952227087e-05,-10.794097674575474,-8.18977324416015
2022-11-21,0.00022263874464850528,Fold6_2022_2023,1.3268849628867804e-05,-11.230091402988485,-8.409960079243916
2022-11-22,0.00018123972547947346,Fold6_2022_2023,0.0001786830564770821,-8.62989695575537,-8.615689952846061
2022-11-23,0.00017732623549753307,Fold6_2022_2023,3.946125533296848e-05,-10.14019124507885,-8.637519383481628
2022-11-25,0.00014715662703997367,Fold6_2022_2023,5.009164020815867e-08,-16.809411704891225,-8.824013048349348
2022-11-28,0.0001175691252832876,Fold6_2022_2023,0.0002587448903307391,-8.259667961093731,-9.048484097077534
2022-11-29,0.0001575038805037493,Fold6_2022_2023,2.9550471754907148e-06,-12.731995942600578,-8.756060461883056
2022-11-30,0.00012756559860301145,Fold6_2022_2023,0.0009619024238310064,-6.946597542972091,-8.966879826827796
2022-12-01,0.00029311190073774305,Fold6_2022_2023,5.418117820497913e-07,-14.428347161408213,-8.134956108077018
2022-12-02,0.00023366130905102733,Fold6_2022_2023,1.3328469699693168e-06,-13.528193324581185,-8.361637888315602
2022-12-05,0.00018742441500130808,Fold6_2022_2023,0.0003295296319338203,-8.017844278068752,-8.58213491382154
2022-12-06,0.0002268301351336823,Fold6_2022_2023,0.00021081976980319713,-8.464506961049423,-8.391309123977443
2022-12-07,0.00023147954405082954,Fold6_2022_2023,2.8995771946619323e-06,-12.750945626545123,-8.371019050973599
2022-12-08,0.00018631431474698467,Fold6_2022_2023,6.089531429917214e-05,-9.70635432710882,-8.58807544623402
2022-12-09,0.00015896602878134614,Fold6_2022_2023,5.6223542548425545e-05,-9.78617498222587,-8.746820034034855
2022-12-12,0.00014270952265913096,Fold6_2022_2023,0.00020489532108062896,-8.493011338116169,-8.854699303688827
2022-12-13,0.00015207631717081268,Fold6_2022_2023,5.687279095041628e-05,-9.77469352187971,-8.791128076471242
2022-12-14,0.00013125013556943447,Fold6_2022_2023,4.11396122324633e-05,-10.098539099343842,-8.938405623583098
2022-12-15,0.00011730108540507862,Fold6_2022_2023,0.0006133445405028317,-7.396583723637329,-9.05076654910743
2022-12-16,0.00023322312830168897,Fold6_2022_2023,0.0001410487276895401,-8.86640514083671,-8.36351493043967
2022-12-19,0.0002209051734327591,Fold6_2022_2023,7.252045059415658e-05,-9.531641958719147,-8.417777028017245
2022-12-20,0.0001954955167733844,Fold6_2022_2023,1.8703384438244073e-06,-13.189391157471412,-8.53997311090725
2022-12-21,0.0001567795646745095,Fold6_2022_2023,0.00022027331897197548,-8.420641423737704,-8.760669785872246
2022-12-22,0.00016612018807330274,Fold6_2022_2023,0.00020646295673097336,-8.485389547945518,-8.702799007049084
2022-12-23,0.00018251505548709396,Fold6_2022_2023,3.289688668174936e-05,-10.322132534404686,-8.608677892524629
2022-12-27,0.00015124139138400727,Fold6_2022_2023,1.5611601593778327e-05,-11.067496228201714,-8.7966333791425
2022-12-28,0.0001268927469164665,Fold6_2022_2023,0.0001563934358046516,-8.763135701292345,-8.972168340776001
2022-12-29,0.00014035169586205693,Fold6_2022_2023,0.0003182684433245893,-8.052615369889859,-8.871359172136708
2022-12-30,0.00017223027526925945,Fold6_2022_2023,6.955624982005855e-06,-11.875959875805714,-8.66667816685244
2023-01-03,0.0001412092754145915,Fold6_2022_2023,1.7799143127548947e-05,-10.936360240726694,-8.86526754515758
2023-01-04,0.00011959525793058184,Fold6_2022_2023,5.91442262685684e-05,-9.73553158399367,-9.031397366643652
2023-01-05,0.00010623223514551976,Fold6_2022_2023,0.00013176448379946594,-8.934494442623306,-9.1498829627694
2023-01-06,0.00011847581285971051,Fold6_2022_2023,0.0005140733770616914,-7.573144545768549,-9.04080172911107
2023-01-09,0.00019336993437376378,Fold6_2022_2023,3.21564361380691e-07,-14.950068122384542,-8.550905445283515
2023-01-10,0.00015577017695128068,Fold6_2022_2023,4.8838098922909295e-05,-9.926999834071708,-8.767128861648484
2023-01-11,0.00013308037851534436,Fold6_2022_2023,0.00015796213084681094,-8.753155231849455,-8.924557262548849
2023-01-12,0.0001353310938805586,Fold6_2022_2023,1.3207944108975833e-05,-11.23469208295929,-8.907786234848167
2023-01-13,0.00011093764585942613,Fold6_2022_2023,1.4992866461339526e-05,-11.107936039225013,-9.10654226350621
2023-01-17,9.187438466781603e-05,Fold6_2022_2023,3.362649622734589e-06,-12.602781316558763,-9.29508829794686
2023-01-18,7.667236066291066e-05,Fold6_2022_2023,0.00025324863232781936,-8.281138815332515,-9.475969270950806
2023-01-19,0.000121874802492922,Fold6_2022_2023,5.338633400311694e-05,-9.837955762295234,-9.012516249218473
2023-01-20,0.00011300859350978323,Fold6_2022_2023,0.000340686230388706,-7.984548649762147,-9.08804669338435
2023-01-23,0.00015456083559084612,Fold6_2022_2023,0.00014225645517203329,-8.857879106922173,-8.774922781259205
2023-01-24,0.00014939942902473125,Fold6_2022_2023,1.153133748747758e-06,-13.673027322756374,-8.808887107061807
2023-01-25,0.00012160819944359496,Fold6_2022_2023,1.4037564840427613e-07,-15.77894380481191,-9.014706161070656
2023-01-26,9.884717844338051e-05,Fold6_2022_2023,0.00011947944086340264,-9.03236624437788,-9.221935552575157
2023-01-27,0.00010095396562171617,Fold6_2022_2023,5.266288214130763e-06,-12.154184767257815,-9.200845930948594
2023-01-30,8.274752242475084e-05,Fold6_2022_2023,0.0001594173522235837,-8.74398493791196,-9.399716484641722
2023-01-31,0.00010586546802618063,Fold6_2022_2023,0.00021305029886641933,-8.453982275219904,-9.153341439494337
2023-02-01,0.00012415051127559452,Fold6_2022_2023,0.00011176196978504117,-9.099139218036305,-8.994015927810004
2023-02-02,0.00011957362497495452,Fold6_2022_2023,0.00020886223785585156,-8.473835672348748,-9.031578267732653
2023-02-03,0.00013422876606016676,Fold6_2022_2023,0.00011418996980364956,-9.077647094690287,-8.91596500423464
2023-02-06,0.00013667184165019652,Fold6_2022_2023,3.757801180830365e-05,-10.189091470958504,-8.897927821917774
2023-02-07,0.0001210572146355905,Fold6_2022_2023,0.00016883614208030662,-8.68658188687093,-9.019247275897008
2023-02-08,0.00012781194596780352,Fold6_2022_2023,0.00012088983920191838,-9.020630846870223,-8.964950546462779
2023-02-09,0.0001330514306444276,Fold6_2022_2023,7.581405460169337e-05,-9.487226865594655,-8.924774807915728
2023-02-10,0.00012703255356482694,Fold6_2022_2023,5.434158662710133e-06,-12.122805849243178,-8.971067177069806
2023-02-13,0.00010344601889460838,Fold6_2022_2023,0.00013620281015051298,-8.901365531932246,-9.176460637890623
2023-02-14,0.00010771009035369765,Fold6_2022_2023,2.118126733380921e-07,-15.367563569223185,-9.136067288741138
2023-02-15,8.820181926856887e-05,Fold6_2022_2023,1.0511669693112935e-05,-11.463024518603737,-9.33588296853649
2023-02-16,7.332195634546632e-05,Fold6_2022_2023,0.00019222544621063777,-8.556841675755251,-9.520650453059233
2023-02-17,0.0001055300876951781,Fold6_2022_2023,6.2569755940015236e-06,-11.981813621546749,-9.156514454284007
2023-02-21,8.858613408495539e-05,Fold6_2022_2023,0.0004106645272685338,-7.797733912125864,-9.331535212770472
2023-02-22,0.0001645410713388562,Fold6_2022_2023,1.9016296966948155e-06,-13.172799304333886,-8.712350345129723
2023-02-23,0.00013402549776056054,Fold6_2022_2023,2.814347154102163e-05,-10.478195147113041,-8.917480494319419
2023-02-24,0.00011261975904543966,Fold6_2022_2023,0.00011533826880996219,-9.067641279340299,-9.091493377676233
2023-02-27,0.0001196339933589329,Fold6_2022_2023,1.1559976966735873e-05,-11.367961687218925,-9.031073531422994
2023-02-28,9.86161191260252e-05,Fold6_2022_2023,1.371205106773572e-05,-11.197235471806005,-9.224275829737108
2023-03-01,8.514910934279066e-05,Fold6_2022_2023,1.4769457572090009e-05,-11.122949187072344,-9.371106610771813
2023-03-02,7.470284636205144e-05,Fold6_2022_2023,6.001666223212636e-05,-9.720888330425982,-9.501992362641781
2023-03-03,7.100567723025975e-05,Fold6_2022_2023,0.000253146857161971,-8.281540774549494,-9.552750723130094
2023-03-06,0.0001038645860511485,Fold6_2022_2023,4.797110731966302e-07,-14.550081845117926,-9.172422564436408
2023-03-07,8.498222919263749e-05,Fold6_2022_2023,0.00023862386697771464,-8.340622024058646,-9.373068391653698
2023-03-08,0.0001243242668234517,Fold6_2022_2023,2.659686056634888e-06,-12.837302465957496,-8.992617350638438
2023-03-09,0.00010132851305618826,Fold6_2022_2023,0.0003467888616142974,-7.966794431179501,-9.197142714882037
2023-03-10,0.00016043112192191042,Fold6_2022_2023,0.00021125113454947286,-8.462462921093021,-8.737645854408074
2023-03-13,0.00017868836162112395,Fold6_2022_2023,2.0345431931761355e-06,-13.105239239365744,-8.629867265949338
2023-03-14,0.00014549643295389908,Fold6_2022_2023,0.00026879291576058483,-8.221569304719928,-8.835358987434006
2023-03-15,0.0001661840802103313,Fold6_2022_2023,3.936166909212954e-05,-10.142718080883348,-8.702414467072236
2023-03-16,0.00014509327417336004,Fold6_2022_2023,0.00030251759024654514,-8.103371132608643,-8.838133752192162
