date,forecast_var,fold,actual_var,target,log_forecast
2017-10-11,2.197260702096952e-05,Fold1_2017,2.464353412893117e-06,-12.913581092020909,-10.725714015841602
2017-10-12,2.1495352248896315e-05,Fold1_2017,2.2234655240723356e-06,-13.016443532367797,-10.747673820669664
2017-10-13,2.2265446298783626e-05,Fold1_2017,1.4798309236163453e-06,-13.423582717513995,-10.712474574532594
2017-10-16,2.1683015828313417e-05,Fold1_2017,1.7762284276380559e-06,-13.241018302499459,-10.738981284595216
2017-10-17,2.1218574954527082e-05,Fold1_2017,4.967827494733952e-07,-14.515113030212225,-10.760633582805067
2017-10-18,2.0840373683161055e-05,Fold1_2017,9.5665900060272e-07,-13.859818830200222,-10.778618410186073
2017-10-19,2.052921180183123e-05,Fold1_2017,7.49768710825229e-08,-16.406086156537068,-10.793661720177447
2017-10-20,2.027684828867281e-05,Fold1_2017,2.6493976794956025e-05,-10.538593141562933,-10.806030801147408
2017-10-23,2.0142269609453806e-05,Fold1_2017,1.51883782760977e-05,-11.094980009656672,-10.812689985391811
2017-10-24,2.5880163917208843e-05,Fold1_2017,3.082756302364835e-06,-12.689686457800866,-10.562033754610951
2017-10-25,2.434842063113625e-05,Fold1_2017,2.4626581652104063e-05,-10.61168414344168,-10.623043571683553
2017-10-26,3.2280458421389115e-05,Fold1_2017,1.6688794562182675e-06,-13.303358141046763,-10.341048513257258
2017-10-27,2.9223612052370135e-05,Fold1_2017,6.630502749476015e-05,-9.621244834163805,-10.44053354352621
2017-10-30,2.700220636281864e-05,Fold1_2017,1.392855599454037e-05,-11.18156943710068,-10.519591978157177
2017-10-31,3.062396919175993e-05,Fold1_2017,2.4240886213886195e-06,-12.930054930446703,-10.393727548710435
2017-11-01,2.797655637854483e-05,Fold1_2017,1.7456278644253127e-06,-13.25839625933156,-10.484143670692035
2017-11-02,2.5952309768815208e-05,Fold1_2017,1.5082522689062028e-07,-15.707144108290398,-10.559249943881207
2017-11-03,2.4393750097368755e-05,Fold1_2017,1.1110884066572565e-05,-11.407585383529648,-10.62118360202594
2017-11-06,2.3201183481363417e-05,Fold1_2017,2.3912851234029444e-06,-12.943679627997492,-10.67130726846535
2017-11-07,2.2259302857891653e-05,Fold1_2017,4.839828246292137e-07,-14.54121641716271,-10.712750530761312
2017-11-08,2.1923503110955678e-05,Fold1_2017,2.8877741227132166e-06,-12.75502455234936,-10.727951295197261
2017-11-09,2.1231528307673322e-05,Fold1_2017,1.320746216473089e-05,-11.23472857259265,-10.760023296725512
2017-11-10,2.5903670103920377e-05,Fold1_2017,9.621299107888764e-08,-16.156701445992073,-10.561125896443615
2017-11-13,2.4431395187974586e-05,Fold1_2017,8.646272871342092e-07,-13.960967304796593,-10.619641564707036
2017-11-14,2.310802947460792e-05,Fold1_2017,5.408167524179136e-06,-12.12760024259926,-10.675330404530753
2017-11-15,2.4471747913345368e-05,Fold1_2017,2.5179012944349962e-05,-10.589499730102514,-10.617991252192535
2017-11-16,3.244739868731567e-05,Fold1_2017,7.166168989055456e-05,-9.543554264303635,-10.335890281746543
2017-11-17,2.9444571629883874e-05,Fold1_2017,8.662924387620334e-06,-11.656458203292408,-10.43300098981811
2017-11-20,3.0514653631213302e-05,Fold1_2017,2.9073110945537574e-06,-12.748281926442937,-10.397303542803552
2017-11-21,2.7771092841886518e-05,Fold1_2017,4.252976407275533e-05,-10.065306396027655,-10.49151490409304
2017-11-22,2.57686039133825e-05,Fold1_2017,7.838297847745074e-07,-14.05907395142507,-10.566353709645956
2017-11-24,2.4682640229062008e-05,Fold1_2017,5.324685772388236e-06,-12.14315685799008,-10.609410386161763
2017-11-27,2.3302812833254248e-05,Fold1_2017,2.496612941382883e-07,-15.203160661134088,-10.666936482221725
2017-11-28,2.249192703717315e-05,Fold1_2017,0.0001018833052766481,-9.191682465538207,-10.702354111485288
2017-11-29,2.187382951229406e-05,Fold1_2017,3.705970956523741e-07,-14.808150360005584,-10.730219635161616
2017-11-30,2.150146265557503e-05,Fold1_2017,7.598468992903754e-05,-9.484978686273516,-10.747389594652764
2017-12-01,2.111198444190597e-05,Fold1_2017,4.316470133225187e-06,-12.353072588505896,-10.765669695694843
2017-12-04,2.2559377186899236e-05,Fold1_2017,1.4650189971591858e-06,-13.433642348235164,-10.699359738679181
2017-12-05,2.255540813157399e-05,Fold1_2017,1.2984545286500489e-05,-11.251750731830029,-10.699535692318658
2017-12-06,2.6801629921152843e-05,Fold1_2017,3.612306962466689e-08,-17.136334127936948,-10.527047854343335
2017-12-07,2.495263982952217e-05,Fold1_2017,9.909406354308832e-06,-11.522026115119115,-10.59853093657321
2017-12-08,2.3526638823551042e-05,Fold1_2017,2.9574622857685982e-05,-10.428593900245849,-10.657377211856446
2017-12-11,2.24637973138907e-05,Fold1_2017,9.053526881889097e-06,-11.612356165463956,-10.703605552869435
2017-12-12,2.160030212980874e-05,Fold1_2017,3.1078775006026136e-06,-12.681570540456157,-10.742803255880833
2017-12-13,2.0909533243351987e-05,Fold1_2017,1.266638082918454e-08,-18.184314532259762,-10.775305366946382
2017-12-14,2.046057976066366e-05,Fold1_2017,1.67634354139199e-05,-10.99631050695105,-10.797010461543938
2017-12-15,2.6479453950919052e-05,Fold1_2017,6.876959473040149e-05,-9.584748847766056,-10.539141448296943
2017-12-18,2.475387815370791e-05,Fold1_2017,3.9959668760718625e-05,-10.127639893489583,-10.606528388145545
2017-12-19,2.3384496494099816e-05,Fold1_2017,1.4802637696734797e-05,-11.120705170321642,-10.663437298166404
2017-12-20,2.8077179995772267e-05,Fold1_2017,2.7530607067098486e-07,-15.105382373929512,-10.480553411350831
2017-12-21,2.6166626785794927e-05,Fold1_2017,4.233243359966211e-06,-12.372542106944987,-10.55102574595493
2017-12-22,2.4400896472742486e-05,Fold1_2017,6.829263777485854e-08,-16.4994638686415,-10.620890685653873
2017-12-26,2.3195275259067076e-05,Fold1_2017,1.4325836180136187e-06,-13.456031017974805,-10.671561952658442
2017-12-27,2.2951442128188686e-05,Fold1_2017,2.3662792606205418e-07,-15.256776861673817,-10.682129785602362
2017-12-28,2.189255693186505e-05,Fold1_2017,4.223006694826806e-06,-12.374963196688883,-10.729363845034284
2017-12-29,2.1068427710499622e-05,Fold1_2017,1.4269681365961284e-05,-11.157373455669372,-10.767734955120513
2018-01-02,2.6035426539804152e-05,Fold2_2018,5.08594733010576e-05,-9.886444153882012,-10.556052388161007
2018-01-03,2.4324483581942322e-05,Fold2_2018,3.9761656291354826e-05,-10.132607519816306,-10.624027160047993
2018-01-04,2.29953820420959e-05,Fold2_2018,1.7689529535950512e-05,-10.942537645061408,-10.680217142972722
2018-01-05,2.1935408856080355e-05,Fold2_2018,4.411395954471627e-05,-10.02873428263654,-10.727408384081452
2018-01-08,2.1175145552403954e-05,Fold2_2018,3.3393204465853046e-06,-12.609743230782474,-10.76268244366447
2018-01-09,2.050210109792871e-05,Fold2_2018,5.109224726006665e-06,-12.18446288228299,-10.794983184490029
2018-01-10,1.9970083412987645e-05,Fold2_2018,2.34422855482711e-06,-12.963554184677381,-10.82127523363052
2018-01-11,2.0819990853624375e-05,Fold2_2018,5.2852306806716895e-05,-9.848009198412939,-10.779596934084735
2018-01-12,2.0320333239337697e-05,Fold2_2018,4.2219436584376266e-05,-10.072629860389744,-10.803888535814758
2018-01-16,1.992460650730223e-05,Fold2_2018,1.172388715164733e-05,-11.353882160575862,-10.823555082175488
2018-01-17,2.433847531718183e-05,Fold2_2018,8.998698441953007e-05,-9.315845515652914,-10.623452113403005
2018-01-18,2.3094796261905078e-05,Fold2_2018,2.8285965049820834e-06,-12.77572990396069,-10.675903235861034
2018-01-19,2.3477353702122867e-05,Fold2_2018,2.0601470936126777e-05,-10.790148080051582,-10.65947427369488
2018-01-22,2.2301285404071977e-05,Fold2_2018,6.557960653133226e-05,-9.63224578639297,-10.7108662397212
2018-01-23,2.1498380148448636e-05,Fold2_2018,4.497520822091504e-06,-12.311984241428938,-10.747532967601625
2018-01-24,2.0757713945581102e-05,Fold2_2018,1.5106526511815106e-07,-15.70555387418585,-10.782592623958314
2018-01-25,2.042800313462169e-05,Fold2_2018,1.7934476514397688e-07,-15.533955821328432,-10.798603895731576
2018-01-26,1.9900751977838528e-05,Fold2_2018,0.00013250535749756925,-8.928887479411507,-10.824753039116688
2018-01-29,1.9885711249091785e-05,Fold2_2018,4.4241801981416496e-05,-10.025840469630882,-10.825509111822997
2018-01-30,3.566566587510875e-05,Fold2_2018,0.00010629676546962956,-9.149275701398894,-10.241322072140544
2018-01-31,6.865160283299857e-05,Fold2_2018,2.466076260661248e-07,-15.215467321851975,-9.586466078127753
2018-02-01,5.640712071654357e-05,Fold2_2018,1.2899813584420742e-06,-13.560882790515205,-9.782915153590181
2018-02-02,4.819312391383728e-05,Fold2_2018,0.00048446920490663806,-7.632456689217726,-9.94029420447352
2018-02-05,0.0002036736837617536,Fold2_2018,0.0018251820941277308,-6.3060755193209,-8.498991434232277
2018-02-06,0.000818090653368789,Fold2_2018,0.00038067116331649847,-7.873574643920963,-7.1085374043127345
2018-02-07,0.000613047266525247,Fold2_2018,2.959018561513281e-05,-10.428067818671094,-7.39706851810791
2018-02-08,0.0004714366558910823,Fold2_2018,0.0014615718884107135,-6.528242786520915,-7.659725810852184
2018-02-09,0.0008815592080063776,Fold2_2018,0.00022230823748044116,-8.411445681988175,-7.033818391046322
2018-02-12,0.0006603676905296195,Fold2_2018,0.00021250661848916939,-8.456537424253439,-7.32271377120716
2018-02-13,0.0004972290965476994,Fold2_2018,6.171845654625351e-06,-11.995512631127742,-7.606459679228048
2018-02-14,0.0003742697116729436,Fold2_2018,0.0001797144349131463,-8.624141439559208,-7.890533866250757
2018-02-15,0.0002839708203504762,Fold2_2018,0.0001607687139990936,-8.735543784831826,-8.166639070326525
2018-02-16,0.00021641090349127346,Fold2_2018,8.588054160786334e-08,-16.270308557390006,-8.438331626442077
2018-02-20,0.00016367442296744445,Fold2_2018,3.94511447411589e-05,-10.14044749357352,-8.71763132912099
2018-02-21,0.00014048577350939776,Fold2_2018,2.4865465677606546e-05,-10.602030637736203,-8.870404330478095
2018-02-22,0.00011770826285945853,Fold2_2018,1.6779375838460884e-06,-13.297945147365493,-9.047301343447963
2018-02-23,8.99649524784294e-05,Fold2_2018,0.00025006596085638393,-8.293785831477047,-9.316090380382803
2018-02-26,7.577597816536842e-05,Fold2_2018,0.00013329299752116937,-8.922960863883612,-9.48772922628989
2018-02-27,6.260952112382841e-05,Fold2_2018,0.00015788469143267997,-8.753645592430725,-9.67859319679359
2018-02-28,0.0001107717879574254,Fold2_2018,0.00010366737796999127,-9.174323073029829,-9.108038437395479
2018-03-01,0.0001261678003565031,Fold2_2018,0.00021453470235820009,-8.447039050125877,-8.97789778814265
2018-03-02,0.00017717700914074533,Fold2_2018,2.6434654741469166e-05,-10.540834729021537,-8.638361273466325
2018-03-05,0.00013683999353853097,Fold2_2018,0.00013206063175422349,-8.932249409366921,-8.896698245074026
2018-03-06,0.00010781990868422786,Fold2_2018,6.4089882577620425e-06,-11.957809137592085,-9.135048234869066
2018-03-07,8.508245031938558e-05,Fold2_2018,1.3428478189971926e-07,-15.823303054061743,-9.371889767866119
2018-03-08,6.8242983198409e-05,Fold2_2018,2.330191982457848e-05,-10.666974804882319,-9.592435939464266
2018-03-09,5.555665883310315e-05,Fold2_2018,0.0002976634038366641,-8.119547227170953,-9.798107178079633
2018-03-12,4.900685092423104e-05,Fold2_2018,1.577497053263528e-06,-13.359671110511533,-9.923550454846598
2018-03-13,4.225206817622841e-05,Fold2_2018,4.203634180816632e-05,-10.076976032674011,-10.071857254442499
2018-03-14,5.2726815896880585e-05,Fold2_2018,2.6470924216624868e-05,-10.539463626708624,-9.850386391284392
2018-03-15,5.4889040627616115e-05,Fold2_2018,1.1885435008893462e-06,-13.64278194931043,-9.810196853645653
2018-03-16,4.67207781608605e-05,Fold2_2018,1.1748525938964229e-06,-13.654367870240957,-9.971321563742674
2018-03-19,3.97418809706142e-05,Fold2_2018,0.0001855808375252677,-8.592019989034727,-10.13310499003787
2018-03-20,0.00010065797608975864,Fold2_2018,2.887569736602373e-06,-12.755095331203712,-9.203782163218369
