date,forecast_var,fold,actual_var,target,log_forecast
2023-02-17,0.00010051201247744792,Fold6_2022_2023,6.2569755940015236e-06,-11.981813621546749,-9.205233310469158
2023-02-21,8.266705883223182e-05,Fold6_2022_2023,0.0004106645272685338,-7.797733912125864,-9.400689356540365
2023-02-22,0.00016149167284948125,Fold6_2022_2023,1.9016296966948155e-06,-13.172799304333886,-8.731056977934415
2023-02-23,0.0001275848362400571,Fold6_2022_2023,2.814347154102163e-05,-10.478195147113041,-8.966729032359474
2023-02-24,0.00010506809867399285,Fold6_2022_2023,0.00011533826880996219,-9.067641279340299,-9.160901859230188
2023-02-27,0.00011225220244822273,Fold6_2022_2023,1.1559976966735873e-05,-11.367961687218925,-9.09476241061482
2023-02-28,9.063607876190606e-05,Fold6_2022_2023,1.371205106773572e-05,-11.197235471806005,-9.308658203853923
2023-03-01,7.723763448766249e-05,Fold6_2022_2023,1.4769457572090009e-05,-11.122949187072344,-9.468623726356325
2023-03-02,6.730802421941609e-05,Fold6_2022_2023,6.001666223212636e-05,-9.720888330425982,-9.606231097820459
2023-03-03,6.511070531920681e-05,Fold6_2022_2023,0.000253146857161971,-8.281540774549494,-9.639421578041773
2023-03-06,0.00010120310602848706,Fold6_2022_2023,4.797110731966302e-07,-14.550081845117926,-9.1983811096008
2023-03-07,8.092180842006842e-05,Fold6_2022_2023,0.00023862386697771464,-8.340622024058646,-9.422027197668422
2023-03-08,0.00012153854759851497,Fold6_2022_2023,2.659686056634888e-06,-12.837302465957496,-9.015279081316002
2023-03-09,9.651617133842021e-05,Fold6_2022_2023,0.0003467888616142974,-7.966794431179501,-9.245799985022586
2023-03-10,0.000157387233090057,Fold6_2022_2023,0.00021125113454947286,-8.462462921093021,-8.756801336515538
2023-03-13,0.00017373627577429898,Fold6_2022_2023,2.0345431931761355e-06,-13.105239239365744,-8.657972064988474
2023-03-14,0.00013713068911450077,Fold6_2022_2023,0.00026879291576058483,-8.221569304719928,-8.894576151700784
2023-03-15,0.00015922336777172738,Fold6_2022_2023,3.936166909212954e-05,-10.142718080883348,-8.745202512839763
2023-03-16,0.00013579991826890103,Fold6_2022_2023,0.00030251759024654514,-8.103371132608643,-8.904327944688895
2023-03-17,0.00016493341763116826,Fold6_2022_2023,0.00013833499532660994,-8.885832312064629,-8.709968695011707
2023-03-20,0.00016304034615218568,Fold6_2022_2023,9.1578824625774e-05,-9.29831048521631,-8.721512865380081
2023-03-21,0.00014399393890368798,Fold6_2022_2023,0.0001701754351694738,-8.678680681445494,-8.845739350220734
2023-03-22,0.00014480045867249985,Fold6_2022_2023,0.0002956181241780504,-8.126442057582894,-8.840153910389914
2023-03-23,0.0001829057767959262,Fold6_2022_2023,7.288766533342086e-06,-11.82917622607551,-8.606539418616116
2023-03-24,0.00014383555065090135,Fold6_2022_2023,4.2778813836173395e-05,-10.059467581759087,-8.846839920346603
2023-03-27,0.0001202210665452367,Fold6_2022_2023,3.489786798442903e-06,-12.565669912887339,-9.02617828878026
2023-03-28,9.564265463307041e-05,Fold6_2022_2023,5.0491964250097366e-06,-12.196281451098983,-9.254891659244608
2023-03-29,7.870014502417958e-05,Fold6_2022_2023,0.0002082282871276806,-8.476875545845669,-9.449865559795732
2023-03-30,0.00010262156392815598,Fold6_2022_2023,3.4084904569164426e-05,-10.286655952943253,-9.184462472572859
2023-03-31,8.726418060180139e-05,Fold6_2022_2023,0.00019589440739991044,-8.537934781660642,-9.346570481700637
2023-04-03,0.0001065884130535269,Fold6_2022_2023,1.4465582012879426e-05,-11.143738384405113,-9.146535747698229
2023-04-04,8.691386021503557e-05,Fold6_2022_2023,3.095511425869703e-05,-10.38297232987739,-9.350593042265682
2023-04-05,7.880249991647449e-05,Fold6_2022_2023,6.872757162668516e-06,-11.88794519852109,-9.448565836775305
2023-04-06,6.648653657803506e-05,Fold6_2022_2023,1.5157608641937304e-05,-11.097007931489527,-9.618511088272903
2023-04-10,5.6448238474388734e-05,Fold6_2022_2023,1.0521686844384528e-06,-13.764657110078485,-9.782186472915035
2023-04-11,4.68560490741602e-05,Fold6_2022_2023,7.211485502313588e-08,-16.44500578026953,-9.968430441837402
2023-04-12,3.9595341469225545e-05,Fold6_2022_2023,1.668083844358236e-05,-11.001249895895166,-10.13679908628995
2023-04-13,3.920105181297046e-05,Fold6_2022_2023,0.00017411447552004641,-8.65579756978693,-10.146806979564296
2023-04-14,6.573840108499242e-05,Fold6_2022_2023,5.981150651027234e-06,-12.026897591951688,-9.629827311822089
2023-04-17,5.629994323480123e-05,Fold6_2022_2023,1.2827890608240525e-05,-11.263888803746859,-9.784817031081994
2023-04-18,4.834760838546576e-05,Fold6_2022_2023,4.25489726247096e-07,-14.67002503435469,-9.937093801911638
2023-04-19,4.075711362584271e-05,Fold6_2022_2023,2.8582753995474706e-08,-17.370462308153773,-10.107880166007194
2023-04-20,3.5177975405461146e-05,Fold6_2022_2023,2.994383039819171e-05,-10.416187251344533,-10.255090369899841
2023-04-21,3.9154253025313265e-05,Fold6_2022_2023,6.029639526896026e-07,-14.321408421957026,-10.148001507320101
2023-04-24,3.3735534011288525e-05,Fold6_2022_2023,1.0873977035218138e-06,-13.731723144135097,-10.2969588544181
2023-04-25,2.9598575729447373e-05,Fold6_2022_2023,0.00025604063563770146,-8.270174393121684,-10.42778431504033
2023-04-26,8.550504509606259e-05,Fold6_2022_2023,1.8015763378596368e-05,-10.924263440052151,-9.36693517679091
2023-04-27,7.454583926856368e-05,Fold6_2022_2023,0.00038857874440667816,-7.853014720389593,-9.504096329597907
2023-04-28,0.00013499656439718732,Fold6_2022_2023,7.223182678526573e-05,-9.535629794995174,-8.910261228759397
2023-05-01,0.0001189353320993223,Fold6_2022_2023,1.0207289270915e-06,-13.794993551494239,-9.0369306402999
2023-05-02,9.536608674329986e-05,Fold6_2022_2023,0.00012775350020828512,-8.965407930365117,-9.25778752758083
2023-05-03,0.00010745387955134463,Fold6_2022_2023,4.743909107770741e-05,-9.956063962865864,-9.138448829884508
2023-05-04,9.839291628498814e-05,Fold6_2022_2023,5.052534383545231e-05,-9.893035489443864,-9.226541745471094
2023-05-05,9.219637316537526e-05,Fold6_2022_2023,0.0003364758899751307,-7.996984060851691,-9.291589764776566
2023-05-08,0.0001378057087107189,Fold6_2022_2023,7.106323402570865e-08,-16.45969573619143,-8.889665772733967
2023-05-09,0.00010914020367100712,Fold6_2022_2023,1.9316823924505265e-05,-10.854534135835484,-9.122877230063462
2023-05-10,9.299879042956951e-05,Fold6_2022_2023,2.1729051750784618e-05,-10.736860402439872,-9.28292407102926
2023-05-11,7.793335924773131e-05,Fold6_2022_2023,3.0465876253329683e-06,-12.701488405047842,-9.459656465074394
2023-05-12,6.484461724281052e-05,Fold6_2022_2023,1.7191032769338818e-06,-13.273707753709237,-9.64351665384168
2023-05-15,5.4395449291637664e-05,Fold6_2022_2023,1.186200117806221e-05,-11.342170445233783,-9.81923006032871
2023-05-16,4.679258129357399e-05,Fold6_2022_2023,4.495633752048578e-05,-10.00981881654024,-9.969785886974273
2023-05-17,5.1547726067448826e-05,Fold6_2022_2023,0.0001455856116878312,-8.834746247910124,-9.873002459677942
2023-05-18,6.929624054614361e-05,Fold6_2022_2023,9.191069942654678e-05,-9.294693110716272,-9.577119902213342
2023-05-19,7.258155145494683e-05,Fold6_2022_2023,2.1206845842088634e-06,-13.063771604327199,-9.530799780616313
2023-05-22,6.046934574314171e-05,Fold6_2022_2023,1.648728615952297e-07,-15.618091195847601,-9.713374003265686
2023-05-23,5.0153784858738174e-05,Fold6_2022_2023,0.0001273790522817775,-8.968343253135265,-9.900416575641628
2023-05-24,7.27682567508967e-05,Fold6_2022_2023,5.287161305103681e-05,-9.847643978421845,-9.528230731493474
2023-05-25,7.31747260559699e-05,Fold6_2022_2023,7.435370353324053e-05,-9.5066770741502,-9.522660469076696
2023-05-26,7.227399689775547e-05,Fold6_2022_2023,0.00016557086937628155,-8.706111241050534,-9.535046149123858
2023-05-30,8.892366969354758e-05,Fold6_2022_2023,1.4509849417985478e-07,-15.745853054919527,-9.327732200111798
2023-05-31,7.188877566004726e-05,Fold6_2022_2023,3.092065773793096e-05,-10.384086062222567,-9.540390415854272
